frame,track_id,class,x1,y1,x2,y2
4,21,traffic light,360.2872314453125,206.01454162597656,375.4917907714844,248.22254943847656
4,25,person,60.69577407836914,231.17868041992188,83.46818542480469,274.1531677246094
5,1,car,107.51020050048828,279.6398620605469,213.0734405517578,358.6033935546875
5,2,car,252.45465087890625,168.60369873046875,329.9990234375,216.611328125
5,3,car,169.64549255371094,211.21395874023438,220.7483673095703,282.2929992675781
5,4,car,425.53521728515625,188.67266845703125,488.4564514160156,241.93931579589844
5,5,car,248.80401611328125,229.23724365234375,322.10198974609375,326.417236328125
5,6,car,461.8166198730469,167.36351013183594,523.4149169921875,208.46127319335938
5,7,car,0.7724947929382324,168.04380798339844,79.66644287109375,195.7637176513672
5,8,car,135.12796020507812,173.64122009277344,225.14231872558594,210.787841796875
5,10,car,295.1466369628906,127.93417358398438,319.5677795410156,155.85989379882812
5,11,car,297.0946044921875,150.77886962890625,327.44158935546875,173.5067596435547
5,12,person,248.12716674804688,153.1606903076172,262.1979675292969,184.83282470703125
5,13,car,27.710861206054688,270.4349670410156,105.11256408691406,338.1429748535156
5,14,person,135.4026641845703,147.35089111328125,147.8043670654297,173.8999786376953
5,15,car,385.0577392578125,133.47764587402344,415.57843017578125,157.35858154296875
5,16,person,132.99366760253906,217.0428924560547,158.12501525878906,264.3832702636719
5,17,traffic light,387.72540283203125,69.76065063476562,401.2878723144531,86.32779693603516
5,18,car,305.21258544921875,183.7591094970703,358.7611389160156,235.15206909179688
5,19,car,257.4023742675781,325.1058044433594,302.8263244628906,359.4114990234375
5,20,motorcycle,132.88717651367188,235.13429260253906,165.25518798828125,265.8186340332031
5,21,traffic light,360.45184326171875,205.9215850830078,375.8778076171875,248.63204956054688
5,26,car,367.8360900878906,93.15408325195312,381.86138916015625,104.60295867919922
6,1,car,107.91224670410156,279.7195739746094,213.12986755371094,358.5769958496094
6,2,car,252.72874450683594,168.74134826660156,330.14556884765625,216.41944885253906
6,3,car,169.93418884277344,211.24786376953125,220.98326110839844,282.3736877441406
6,4,car,425.58990478515625,187.41702270507812,485.822509765625,240.76695251464844
6,5,car,249.01527404785156,229.3195343017578,322.0968933105469,326.5428161621094
6,6,car,460.74871826171875,166.35519409179688,520.275390625,206.63771057128906
6,7,car,1.4223088026046753,167.95419311523438,81.43787384033203,195.03553771972656
6,8,car,135.40054321289062,173.3382568359375,222.6804656982422,212.01773071289062
6,10,car,295.4317626953125,127.92860412597656,319.5196533203125,155.64735412597656
6,11,car,297.3306884765625,150.84844970703125,327.4731140136719,173.6112060546875
6,12,person,248.4746551513672,153.78929138183594,262.50335693359375,185.04086303710938
6,13,car,28.078855514526367,269.60516357421875,104.1456069946289,337.30413818359375
6,14,person,135.96365356445312,147.66526794433594,147.84228515625,172.9587860107422
6,15,car,385.27239990234375,134.02548217773438,414.35809326171875,156.35400390625
6,16,person,132.54490661621094,218.12127685546875,157.91146850585938,266.5069274902344
6,17,traffic light,388.34930419921875,69.6019058227539,401.3966369628906,84.97300720214844
6,18,car,305.2603454589844,183.48731994628906,359.1559143066406,235.3741455078125
6,19,car,257.6381530761719,325.1589660644531,303.0381774902344,359.3735656738281
6,20,motorcycle,132.76612854003906,236.2149200439453,162.01089477539062,267.0165710449219
6,21,traffic light,360.5875244140625,205.83102416992188,376.2135314941406,248.11537170410156
6,26,car,367.700927734375,93.34053039550781,381.2034606933594,104.57589721679688
6,9,person,61.6152229309082,230.72837829589844,84.52376556396484,274.30511474609375
7,1,car,108.37789916992188,279.8330383300781,213.2598114013672,358.623779296875
7,2,car,252.9609375,168.92706298828125,330.2837219238281,216.56468200683594
7,3,car,170.2930450439453,211.20291137695312,221.1898956298828,282.4630126953125
7,4,car,425.8980712890625,185.86672973632812,483.65826416015625,239.1135711669922
7,5,car,249.17091369628906,229.25279235839844,322.30694580078125,326.34100341796875
7,6,car,459.9759521484375,165.29563903808594,519.0530395507812,204.89117431640625
7,7,car,1.8926031589508057,167.8916778564453,81.91295623779297,194.8363800048828
7,8,car,135.6509246826172,173.27935791015625,222.42776489257812,212.44088745117188
7,10,car,295.7409973144531,128.00111389160156,319.4795837402344,155.30880737304688
7,11,car,297.4482727050781,151.00393676757812,327.4429626464844,173.67556762695312
7,12,person,248.3976287841797,154.5904083251953,262.6070556640625,185.31765747070312
7,13,car,28.43939208984375,269.412353515625,104.7226333618164,336.74786376953125
7,14,person,136.78155517578125,147.5545196533203,148.0912322998047,173.3560791015625
7,15,car,385.5544128417969,134.88809204101562,412.8727722167969,155.48472595214844
7,16,person,131.9436492919922,218.82949829101562,157.4541778564453,267.8197021484375
7,17,traffic light,388.9634704589844,69.82260131835938,401.51141357421875,84.21830749511719
7,18,car,305.9195251464844,183.09486389160156,359.8116760253906,235.3659210205078
7,19,car,257.7922058105469,325.0581359863281,303.2375793457031,359.3680725097656
7,20,car,132.3166046142578,224.0053253173828,159.58187866210938,268.16943359375
7,21,traffic light,360.7904968261719,205.6654052734375,376.2878723144531,247.08839416503906
7,26,car,367.6765441894531,93.51728057861328,380.8227844238281,104.3942642211914
7,9,person,61.437965393066406,230.75262451171875,84.65487670898438,274.3204650878906
8,1,car,108.42405700683594,279.9397277832031,213.1507568359375,358.8741760253906
8,2,car,253.09837341308594,168.96324157714844,330.5760498046875,216.59246826171875
8,3,car,170.44046020507812,211.30613708496094,221.15008544921875,282.2335510253906
8,4,car,424.86602783203125,185.03939819335938,481.6730041503906,238.20237731933594
8,5,car,249.30325317382812,229.32435607910156,322.4522399902344,326.3302001953125
8,6,car,458.89349365234375,164.3535614013672,516.7091064453125,202.87762451171875
8,7,car,1.9729585647583008,167.73402404785156,81.87335968017578,194.64036560058594
8,8,car,135.7186279296875,173.17633056640625,221.47555541992188,213.04856872558594
8,10,car,295.8320617675781,127.96614837646484,319.4662780761719,155.3077850341797
8,11,car,297.32843017578125,151.0840606689453,327.67413330078125,173.5365447998047
8,12,person,248.61383056640625,154.75634765625,262.5865783691406,185.74954223632812
8,14,person,136.29380798339844,147.55189514160156,148.25137329101562,173.1720733642578
8,15,car,384.5100402832031,134.82054138183594,412.4056091308594,154.86239624023438
8,16,car,131.5875244140625,219.4470672607422,160.80825805664062,269.9456787109375
8,17,traffic light,389.2619323730469,69.9766845703125,401.63507080078125,83.73912811279297
8,18,car,306.2688903808594,182.93246459960938,360.0778503417969,235.3145294189453
8,19,car,258.0135192871094,325.2606201171875,303.3944396972656,359.33111572265625
8,26,car,367.7787170410156,93.55956268310547,380.4172058105469,104.49501037597656
8,9,person,61.499752044677734,230.57748413085938,84.82134246826172,274.3988952636719
9,1,car,108.45811462402344,280.0696716308594,213.1027374267578,359.0294494628906
9,2,car,253.1074676513672,169.1180877685547,330.6734619140625,216.9394073486328
9,3,car,170.44383239746094,211.51832580566406,221.1552734375,282.7216796875
9,4,car,423.4822692871094,183.4232177734375,479.146484375,234.2842254638672
9,5,car,249.26148986816406,229.79013061523438,322.6535339355469,326.4903259277344
9,6,car,457.9327087402344,163.0991668701172,513.4649047851562,201.5890655517578
9,7,car,2.746284246444702,167.86492919921875,81.67324829101562,194.53521728515625
9,8,car,135.7074737548828,173.02020263671875,220.3695831298828,213.24026489257812
9,10,car,296.03033447265625,127.9812240600586,319.6494140625,155.243896484375
9,11,car,297.32330322265625,151.2159881591797,327.9161071777344,173.8808135986328
9,12,person,248.88087463378906,154.70513916015625,262.781494140625,186.19265747070312
9,14,person,136.20252990722656,147.84210205078125,148.4064178466797,173.06271362304688
9,15,car,383.86785888671875,133.31703186035156,412.7472839355469,154.55075073242188
9,17,traffic light,389.3575439453125,70.21040344238281,401.6483459472656,84.15887451171875
9,18,car,305.6524353027344,183.17547607421875,360.128173828125,235.9023895263672
9,19,car,258.30322265625,324.9956970214844,303.6321105957031,359.40673828125
9,26,car,367.772216796875,93.68123626708984,380.3904113769531,104.50316619873047
9,9,person,61.24989700317383,230.70127868652344,84.79364776611328,274.56268310546875
9,33,traffic light,359.4172058105469,206.711181640625,379.4418029785156,275.4661865234375
9,20,car,131.61376953125,220.75814819335938,157.27169799804688,270.6947021484375
10,1,car,108.50347900390625,279.9911193847656,213.31234741210938,359.05511474609375
10,2,car,253.20298767089844,169.13641357421875,331.0818786621094,216.88754272460938
10,3,car,170.5723876953125,211.45838928222656,221.08900451660156,282.81658935546875
10,4,car,420.9147644042969,181.8211212158203,476.7721252441406,228.71678161621094
10,5,car,249.3450469970703,230.24639892578125,322.7680358886719,326.6106872558594
10,6,car,456.65484619140625,161.907958984375,510.9240417480469,199.45556640625
10,7,car,3.0674045085906982,167.81781005859375,81.79005432128906,194.56491088867188
10,8,car,135.8836669921875,172.69696044921875,219.32553100585938,213.25401306152344
10,10,car,296.0819396972656,128.19534301757812,319.861328125,155.2884979248047
10,11,car,297.4742126464844,151.09722900390625,328.017333984375,173.9081268310547
10,12,person,249.1348419189453,154.64837646484375,262.6659240722656,186.38357543945312
10,14,person,136.43699645996094,148.00961303710938,148.8290557861328,174.71212768554688
10,15,car,383.75921630859375,131.31280517578125,411.92462158203125,154.0803985595703
10,17,traffic light,389.4770812988281,70.67334747314453,401.6929626464844,84.39159393310547
10,18,car,305.65887451171875,183.1873016357422,360.502685546875,235.71302795410156
10,19,car,258.51263427734375,324.7584533691406,303.81219482421875,359.343994140625
10,26,car,367.9044189453125,93.75172424316406,380.0732421875,104.44947814941406
10,9,person,61.387908935546875,230.77359008789062,85.0232925415039,274.56536865234375
10,33,traffic light,359.6493225097656,208.21693420410156,379.275390625,275.1448059082031
10,20,car,131.22195434570312,221.22940063476562,156.1169891357422,272.2922058105469
11,1,car,108.61004638671875,280.0220031738281,213.73733520507812,359.04022216796875
11,2,car,253.25442504882812,169.09747314453125,331.50384521484375,216.79171752929688
11,3,car,170.59097290039062,211.47373962402344,221.13858032226562,283.08685302734375
11,4,car,417.8795471191406,180.19593811035156,474.77423095703125,226.08750915527344
11,5,car,249.37069702148438,230.1714630126953,322.9458923339844,326.6774597167969
11,6,car,455.1767578125,161.15280151367188,509.0892639160156,197.56983947753906
11,7,car,3.004267454147339,167.78573608398438,81.76235961914062,196.9716339111328
11,8,car,136.0077362060547,172.60232543945312,218.28134155273438,213.64273071289062
11,10,car,296.10919189453125,128.44732666015625,319.87506103515625,155.33203125
11,11,car,297.60797119140625,151.0243682861328,328.34600830078125,173.66940307617188
11,12,person,249.2266387939453,154.63743591308594,262.8835754394531,186.81553649902344
11,14,person,136.07229614257812,148.51800537109375,148.93646240234375,175.57118225097656
11,17,traffic light,389.5364074707031,71.08636474609375,401.6965026855469,84.6922378540039
11,18,car,306.30743408203125,182.91566467285156,360.7076416015625,235.62977600097656
11,19,car,258.6776123046875,324.7557067871094,303.929931640625,359.3321533203125
11,26,car,367.8538513183594,93.90442657470703,379.91754150390625,104.29273986816406
11,9,person,61.55345153808594,230.72447204589844,85.38688659667969,274.6583251953125
11,33,traffic light,359.76007080078125,208.37181091308594,379.0640563964844,275.1662292480469
11,20,car,130.4577178955078,221.50372314453125,155.30508422851562,273.1798400878906
12,1,car,108.73456573486328,280.0679931640625,214.01405334472656,359.001953125
12,2,car,253.3088836669922,169.0802001953125,331.755615234375,216.5911102294922
12,3,car,170.49533081054688,211.7192840576172,221.30955505371094,282.5465393066406
12,4,car,415.175537109375,178.8144989013672,472.6420593261719,223.62330627441406
12,5,car,249.375244140625,230.16470336914062,323.04412841796875,326.5849914550781
12,6,car,453.88665771484375,160.26211547851562,507.2724914550781,195.79148864746094
12,7,car,3.1585023403167725,167.9314727783203,82.12517547607422,196.5127410888672
12,8,car,136.15504455566406,172.74034118652344,217.72705078125,212.90867614746094
12,10,car,296.20916748046875,128.53463745117188,319.8854064941406,155.30517578125
12,11,car,297.5716247558594,151.0055389404297,328.5496826171875,173.58132934570312
12,12,person,249.20455932617188,154.24826049804688,263.01226806640625,187.49278259277344
12,14,person,137.4522705078125,148.54331970214844,149.2642364501953,174.72427368164062
12,17,traffic light,389.515625,71.22775268554688,401.77227783203125,84.86598205566406
12,18,car,306.1957092285156,183.2419891357422,360.5422058105469,235.37901306152344
12,19,car,258.8831481933594,324.9391174316406,303.8656005859375,359.32525634765625
12,26,car,367.75909423828125,94.05436706542969,379.8355407714844,104.07571411132812
12,9,person,61.595951080322266,230.63844299316406,85.95454406738281,274.8007507324219
12,33,traffic light,359.8170471191406,208.1070098876953,379.0888366699219,275.2021179199219
12,20,car,129.0601806640625,222.19578552246094,154.56951904296875,273.5680847167969
12,38,car,384.43408203125,127.54084777832031,423.0506591796875,152.40557861328125
13,1,car,108.80943298339844,279.9801940917969,213.9590606689453,358.9951171875
13,2,car,253.4017333984375,169.03884887695312,331.8500061035156,216.51502990722656
13,3,car,170.6766815185547,212.31072998046875,221.482666015625,281.81903076171875
13,4,car,414.6719665527344,177.68685913085938,470.7574157714844,222.21226501464844
13,5,car,249.37893676757812,230.1388397216797,323.1070861816406,326.55499267578125
13,6,car,453.287841796875,159.22702026367188,505.4180603027344,194.36949157714844
13,7,car,3.6191012859344482,168.25830078125,82.31214904785156,195.71212768554688
13,8,car,136.33773803710938,172.7824249267578,217.0250244140625,212.8878173828125
13,10,car,296.3697509765625,128.5737762451172,319.9029235839844,155.2209930419922
13,11,car,297.50897216796875,150.97080993652344,328.5130615234375,173.7594451904297
13,12,person,249.1536407470703,153.62771606445312,263.010498046875,187.9990692138672
13,14,person,139.7256622314453,148.51654052734375,149.73089599609375,173.4247283935547
13,17,traffic light,389.625,71.41304016113281,401.6585693359375,85.03810119628906
13,18,car,306.2132873535156,183.33352661132812,360.6211242675781,235.52682495117188
13,19,car,259.02691650390625,317.6343994140625,304.0251159667969,358.97784423828125
13,26,car,367.6186218261719,94.18900299072266,379.73077392578125,103.86685180664062
13,9,person,62.161720275878906,230.78318786621094,86.6115951538086,274.7763671875
13,33,traffic light,359.81597900390625,207.3399658203125,379.06072998046875,276.1030578613281
13,20,person,128.6634521484375,231.91317749023438,153.0350341796875,274.99859619140625
13,38,car,384.9173278808594,127.60472106933594,422.8861999511719,151.6230926513672
14,1,car,108.82337188720703,280.0191650390625,213.86427307128906,359.05523681640625
14,2,car,253.58309936523438,169.0744171142578,332.0296630859375,216.37652587890625
14,3,car,171.00184631347656,212.7063446044922,221.76243591308594,280.9602355957031
14,4,car,412.9277038574219,176.41017150878906,469.4940185546875,219.93869018554688
14,5,car,249.5928497314453,230.30075073242188,323.4169616699219,327.153564453125
14,6,car,452.02947998046875,158.31448364257812,503.8421630859375,193.46295166015625
14,7,car,3.7326161861419678,168.1543731689453,83.25603485107422,195.77880859375
14,8,car,136.23399353027344,172.7706298828125,216.38697814941406,207.45513916015625
14,10,car,296.6233215332031,128.9589080810547,320.1197204589844,155.28805541992188
14,11,car,297.6208190917969,151.08038330078125,328.652587890625,173.64073181152344
14,12,person,249.2411346435547,156.14598083496094,263.03411865234375,188.57176208496094
14,14,person,140.29135131835938,148.42111206054688,150.6123504638672,172.0321807861328
14,17,traffic light,389.7381896972656,71.134765625,401.8510437011719,85.13526153564453
14,18,car,306.2221374511719,183.5291748046875,360.5428161621094,235.6513214111328
14,19,car,259.5388488769531,321.9273681640625,304.41778564453125,359.1788635253906
14,26,car,367.7958068847656,94.09729766845703,379.74896240234375,103.77104187011719
14,9,person,62.59553909301758,230.8564453125,86.83839416503906,274.7878723144531
14,33,traffic light,359.82257080078125,207.69741821289062,379.29443359375,275.8729553222656
14,20,motorcycle,128.24278259277344,226.9499053955078,153.62428283691406,277.1837158203125
14,38,car,384.2138977050781,127.76889038085938,422.6819763183594,151.3447723388672
15,1,car,108.80945587158203,280.02984619140625,213.80345153808594,359.0374450683594
15,2,car,253.69151306152344,169.1741485595703,332.0450744628906,216.4888458251953
15,3,car,171.04061889648438,212.83364868164062,221.9211883544922,280.6672668457031
15,4,car,410.8171691894531,175.4547882080078,468.5227966308594,219.91116333007812
15,5,car,249.6619873046875,230.200927734375,323.4523620605469,327.339599609375
15,6,car,450.99957275390625,156.82388305664062,501.5699768066406,192.6488494873047
15,7,car,3.6182701587677,167.97085571289062,83.76490783691406,195.48948669433594
15,8,car,136.20645141601562,172.82992553710938,216.34547424316406,205.13748168945312
15,10,car,296.75384521484375,129.01284790039062,320.19891357421875,155.29632568359375
15,11,car,297.6711730957031,151.2644500732422,328.60028076171875,173.79298400878906
15,12,person,249.35702514648438,157.13247680664062,262.98504638671875,188.9041290283203
15,14,person,141.02906799316406,148.4580078125,150.88282775878906,171.1900177001953
15,17,traffic light,389.7164306640625,71.29686737060547,401.85247802734375,85.11164855957031
15,18,car,306.2971496582031,183.5376739501953,360.38330078125,235.6693878173828
15,19,car,259.6285095214844,324.0578308105469,304.5129089355469,359.2388000488281
15,26,car,367.84698486328125,93.975830078125,380.080810546875,103.6219482421875
15,9,person,62.634315490722656,230.93568420410156,86.98631286621094,274.85498046875
15,33,traffic light,359.8280944824219,207.0143585205078,379.2213439941406,275.8388671875
15,38,car,383.3219299316406,127.9250259399414,422.4855651855469,150.3364715576172
16,1,car,108.78703308105469,280.0674133300781,213.76792907714844,358.89141845703125
16,2,car,253.73326110839844,169.26791381835938,332.05023193359375,216.584716796875
16,3,car,171.0599365234375,213.03521728515625,222.028564453125,280.587890625
16,4,car,410.0546875,174.64544677734375,467.0249938964844,217.82696533203125
16,5,car,249.68626403808594,230.1083526611328,323.4518737792969,327.4565734863281
16,6,car,449.38323974609375,156.4549102783203,499.5523681640625,191.10838317871094
16,7,car,3.315490484237671,167.86380004882812,83.96682739257812,195.3411102294922
16,8,car,136.1307830810547,172.93797302246094,216.66787719726562,204.41888427734375
16,10,car,296.92095947265625,128.88800048828125,320.1264953613281,155.19271850585938
16,11,car,297.7041931152344,151.38648986816406,328.4631042480469,174.00027465820312
16,12,person,249.36354064941406,157.61734008789062,262.957763671875,189.22866821289062
16,14,person,141.77249145507812,148.6215362548828,151.12234497070312,170.7696075439453
16,17,traffic light,389.7124328613281,71.50255584716797,401.87908935546875,84.98150634765625
16,18,car,306.33099365234375,183.33905029296875,360.3373107910156,235.5447235107422
16,19,car,259.39508056640625,322.43603515625,304.6321716308594,359.0353698730469
16,26,car,367.69281005859375,93.95468139648438,380.54296875,103.57948303222656
16,9,person,62.240447998046875,230.995361328125,87.04244232177734,274.9532165527344
16,33,traffic light,359.89434814453125,205.99972534179688,379.1838684082031,275.583251953125
16,38,car,383.44171142578125,127.68699645996094,422.0732727050781,149.4024200439453
17,1,car,108.89220428466797,280.1199645996094,214.3076629638672,358.7834777832031
17,2,car,253.9543914794922,169.16104125976562,332.21533203125,216.5394744873047
17,3,car,171.06259155273438,213.13551330566406,222.36183166503906,280.69012451171875
17,4,car,409.0736083984375,173.16522216796875,465.2259216308594,214.7385711669922
17,5,car,249.76727294921875,229.94827270507812,323.6653137207031,327.43017578125
17,6,car,448.61151123046875,155.54620361328125,498.278564453125,189.46871948242188
17,7,car,3.220266580581665,167.7428741455078,83.62418365478516,195.4524688720703
17,8,car,136.4921875,173.1134796142578,216.35533142089844,203.79872131347656
17,10,car,296.8805847167969,129.0614471435547,320.229248046875,155.59609985351562
17,11,car,297.6934509277344,151.43630981445312,328.55987548828125,173.92359924316406
17,12,person,249.2811279296875,157.77102661132812,263.1325988769531,189.42799377441406
17,14,person,142.5016326904297,148.70565795898438,151.62881469726562,170.41055297851562
17,17,traffic light,389.7725524902344,71.29064178466797,401.9965515136719,84.65214538574219
17,18,car,306.4184875488281,183.3833465576172,360.3079833984375,235.7548370361328
17,19,car,260.06494140625,316.0922546386719,305.1264953613281,359.031494140625
17,26,car,367.76739501953125,94.22817993164062,379.84039306640625,103.4425277709961
17,9,person,61.710445404052734,231.19937133789062,86.99671936035156,274.8996887207031
17,33,traffic light,360.1580810546875,205.63487243652344,379.40350341796875,276.0113830566406
18,1,car,108.90104675292969,280.1138610839844,214.4677276611328,358.7103576660156
18,2,car,254.0504150390625,169.12281799316406,332.2643127441406,216.52894592285156
18,3,car,171.1641387939453,213.085693359375,222.41021728515625,280.53692626953125
18,4,car,407.9189147949219,171.72323608398438,462.7884216308594,211.69955444335938
18,5,car,249.82090759277344,229.39744567871094,323.5045471191406,327.20196533203125
18,6,car,447.9744873046875,154.21214294433594,496.4241027832031,188.18263244628906
18,7,car,2.730501890182495,168.39968872070312,83.77925872802734,195.47195434570312
18,8,car,136.60401916503906,172.905517578125,216.5971221923828,203.61358642578125
18,10,car,296.8092346191406,129.12567138671875,320.2890319824219,155.7781524658203
18,11,car,297.5755615234375,151.29476928710938,328.5680847167969,173.85739135742188
18,12,person,249.34751892089844,157.92691040039062,263.25225830078125,189.67926025390625
18,14,person,142.77767944335938,148.5111541748047,151.80064392089844,169.74244689941406
18,17,traffic light,389.7519836425781,71.11076354980469,402.04278564453125,84.4830551147461
18,18,car,306.787353515625,183.2114715576172,360.2506103515625,235.839599609375
18,19,car,260.261474609375,313.8135070800781,305.2535095214844,359.0040588378906
18,26,car,367.6765441894531,93.97135925292969,380.32110595703125,103.53668212890625
18,9,person,61.21728515625,231.29745483398438,87.25147247314453,274.65594482421875
18,33,traffic light,360.4143371582031,206.06759643554688,379.3539733886719,276.08111572265625
19,1,car,109.08625030517578,280.141845703125,214.76040649414062,358.6415100097656
19,2,car,254.0680694580078,169.1942138671875,332.4059753417969,216.74195861816406
19,3,car,171.34442138671875,213.1114501953125,222.5189666748047,280.5079650878906
19,4,car,407.28662109375,170.3684844970703,462.0580139160156,209.10684204101562
